Activity Date,Transaction Amount,Admitting Physician,Attending Physician,Consulting Physician,Ordering Physician,Revenue Code,Performing Physician,Referring Physician,Rendering Physician,Supervising Physician
07/16/2024,50.1,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,50.1,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,50.1,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,50.6,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,51,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0300,,,"Kane, Justin M",
07/16/2024,53.1,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,53.1,"Grantham, Cori","Grantham, Cori",,,0636,,,,
07/16/2024,53.1,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,54,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,55,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,55,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,56,"Patel, Vikas MD","Patel, Vikas MD",,,0271,,,"Patel, Vikas MD",
07/16/2024,56,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,59.29,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,59.29,"Grantham, Cori","Grantham, Cori",,,0636,,,,
07/16/2024,59.29,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,61,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,61.5,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,61.5,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,61.5,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,63.12,"Grantham, Cori","Grantham, Cori",,,0636,,,,
07/16/2024,63.12,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,64,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,67,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,71,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,71,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,71,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,72,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,72,"Grantham, Cori","Grantham, Cori",,,0636,,,,
07/16/2024,72,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,72,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,72.8,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,72.8,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,72.8,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0300,,,"Heinrich, John B",
07/16/2024,75,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,76.08,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,76.08,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,78.75,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,78.75,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,78.75,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,80,"Berry, Robert E","Berry, Robert E",,,0271,,,"Berry, Robert E",
07/16/2024,80,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
07/16/2024,80,"Patel, Vikas MD","Patel, Vikas MD",,,0271,,,"Patel, Vikas MD",
07/16/2024,80,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,85,"Grantham, Cori","Grantham, Cori",,,0250,,,,
07/16/2024,85,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,89,"Berry, Robert E","Berry, Robert E",,,0271,,,"Berry, Robert E",
07/16/2024,89,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
07/16/2024,89,"Patel, Vikas MD","Patel, Vikas MD",,,0271,,,"Patel, Vikas MD",
07/16/2024,89,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
07/16/2024,89,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,89.64,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,91,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,91,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,92,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,93,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
07/16/2024,93,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,93,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,93,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,99,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,99.72,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,99.72,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,105.7,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,110,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,110,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,111.3,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,111.3,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,111.3,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0300,,,"Heinrich, John B",
07/16/2024,120,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,123.48,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,125.4,"Berry, Robert E","Berry, Robert E",,,0250,,,,
07/16/2024,125.4,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,128.28,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,129.15,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,134,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,137,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
07/16/2024,138,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,138,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,142,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,143.85,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,143.85,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,143.85,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0300,,,"Heinrich, John B",
07/16/2024,143.85,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,144,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,144,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,153.23,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,153.23,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,166.5,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,169,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,169,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,189.3,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,189.3,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,189.3,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
07/16/2024,192.48,"Berry, Robert E","Berry, Robert E",,,0636,,,,
07/16/2024,192.48,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,195.6,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,195.6,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,195.6,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0300,,,"Heinrich, John B",
07/16/2024,200,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,200,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,220,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
07/16/2024,239,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,250.8,"Berry, Robert E","Berry, Robert E",,,0250,,,,
07/16/2024,250.8,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,255.55,"Berry, Robert E","Berry, Robert E",,,0250,,,,
07/16/2024,255.55,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,262,"Berry, Robert E","Berry, Robert E",,,0271,,,"Berry, Robert E",
07/16/2024,262,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
07/16/2024,262,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,265,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,265,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
07/16/2024,265,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,279,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,282,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
07/16/2024,294,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,294,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,312,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,312,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,321,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,321,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,361.8,"Berry, Robert E","Berry, Robert E",,,0250,,,,
07/16/2024,361.8,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,376.2,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,384.96,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,420,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
07/16/2024,424,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,424,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,432,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,435,"Toulson, Charles E","Toulson, Charles E",,,0278,,,"Toulson, Charles E",
07/16/2024,490,"Snow, Brian J","Snow, Brian J",,,0710,,,"Snow, Brian J",
07/16/2024,500,"Berry, Robert E","Berry, Robert E",,,0278,,,"Berry, Robert E",
07/16/2024,510,"Snow, Brian J","Snow, Brian J",,,0710,,,"Snow, Brian J",
07/16/2024,535,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
07/16/2024,567.48,"Grantham, Cori","Grantham, Cori",,,0250,,,,
07/16/2024,567.48,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,628.32,"Grantham, Cori","Grantham, Cori",,,0250,,,,
07/16/2024,634,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,642,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0300,,,"Berry, Robert E",
07/16/2024,670,"Berry, Robert E","Berry, Robert E",,,0710,,,"Berry, Robert E",
07/16/2024,671,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,671,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,693,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,720,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
07/16/2024,720,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,818.25,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0730,,,"Berry, Robert E",
07/16/2024,818.25,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0730,,,"Courtney, Stephen P",
07/16/2024,818.25,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0730,,,"Heinrich, John B",
07/16/2024,820,"Berry, Robert E","Berry, Robert E",,,0710,,,"Berry, Robert E",
07/16/2024,868.8,"Snow, Brian J","Snow, Brian J",,"Smith, Dicky",0320,,,"Smith, Dicky",
07/16/2024,882.96,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,890,"Snow, Brian J","Snow, Brian J",,,0710,,,"Snow, Brian J",
07/16/2024,920,"Grantham, Cori","Grantham, Cori",,,0710,,,"Grantham, Cori",
07/16/2024,931.8,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0320,,,"Berry, Robert E",
07/16/2024,931.8,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0320,,,"Courtney, Stephen P",
07/16/2024,931.8,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0320,,,"Heinrich, John B",
07/16/2024,931.8,"Snow, Brian J","Snow, Brian J",,"Smith, Dicky",0320,,,"Smith, Dicky",
07/16/2024,931.8,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0320,,,"Snow, Brian J",
07/16/2024,956,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,980,"Berry, Robert E","Berry, Robert E",,,0370,,,"Berry, Robert E",
07/16/2024,980,"Grantham, Cori","Grantham, Cori",,,0370,,,"Grantham, Cori",
07/16/2024,980,"Patel, Vikas MD","Patel, Vikas MD",,,0370,,,"Patel, Vikas MD",
07/16/2024,980,"Snow, Brian J","Snow, Brian J",,,0370,,,"Snow, Brian J",
07/16/2024,988.9,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,1030,"Snow, Brian J","Snow, Brian J",,,0710,,,"Snow, Brian J",
07/16/2024,1044,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
07/16/2024,1044,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0278,,,"Kane, Justin M",
07/16/2024,1062,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,1062,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
07/16/2024,1062,"Patel, Vikas MD","Patel, Vikas MD",,,0272,,,"Patel, Vikas MD",
07/16/2024,1062,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,1080,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,1089,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
07/16/2024,1100,"Snow, Brian J","Snow, Brian J",,,0710,,,"Snow, Brian J",
07/16/2024,1120,"Berry, Robert E","Berry, Robert E",,,0710,,,"Berry, Robert E",
07/16/2024,1209,"Snow, Brian J","Snow, Brian J",,,0271,,,"Snow, Brian J",
07/16/2024,1231.05,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0424,,,"Berry, Robert E",
07/16/2024,1231.05,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0424,,,"Snow, Brian J",
07/16/2024,1281,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
07/16/2024,1374,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,1500,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,"Courtney, Stephen P",
07/16/2024,1545,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0420,,,"Berry, Robert E",
07/16/2024,1545,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0420,,,"Snow, Brian J",
07/16/2024,1680,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,1750,"McHugh, Michael","McHugh, Michael",,,0762,,,,
07/16/2024,1875,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,2001,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,2088,"Kane, Justin M","Kane, Justin M",,,0278,,,"Kane, Justin M",
07/16/2024,2157,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/16/2024,2335.2,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0612,,,"Berry, Robert E",
07/16/2024,2335.2,"Tolleson, Dana BreAnn","Tolleson, Dana BreAnn",,"Tolleson, Dana BreAnn",0612,,,"Tolleson, Dana BreAnn",
07/16/2024,2475,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,2500,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
07/16/2024,2500,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,2550,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,2550,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,2591.6,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
07/16/2024,2631.54,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
07/16/2024,2650,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,2662.9,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
07/16/2024,3000,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0320,,,"Butler, Leroy MD",
07/16/2024,3000,"Cubitt, Bradley","Cubitt, Bradley",,,0278,,,"Cubitt, Bradley",
07/16/2024,3000,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,3060,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
07/16/2024,3080,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
07/16/2024,3250,"Heinrich, John B","Heinrich, John B",,,0272,,,"Heinrich, John B",
07/16/2024,3255,"Jacoby, Hope A","Jacoby, Hope A",,"Jacoby, Hope A",0730,,,"Brickey, Mark",
07/16/2024,3293,"Berry, Robert E","Berry, Robert E",,,0278,,,"Berry, Robert E",
07/16/2024,3300,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
07/16/2024,3388.65,"Berry, Robert E","Berry, Robert E",,"Berry, Robert E",0320,,,"Berry, Robert E",
07/16/2024,3388.65,"Jacoby, Hope A","Jacoby, Hope A",,"Jacoby, Hope A",0320,,,"Jacoby, Hope A",
07/16/2024,3388.65,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0320,,,"Kane, Justin M",
07/16/2024,3388.65,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0320,,,"McHugh, Michael",
07/16/2024,3388.65,"Patel, Vikas MD","Patel, Vikas MD",,"Patel, Vikas MD",0320,,,"Patel, Vikas MD",
07/16/2024,3388.65,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0320,,,"Snow, Brian J",
07/16/2024,3607,"Snow, Brian J","Snow, Brian J",,,0250,,,,
07/16/2024,3750,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,3750,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,3750,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,3779.94,"Snow, Brian J","Snow, Brian J",,,0636,,,,
07/16/2024,4062,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,4108,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,4200,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,4218,"Berry, Robert E","Berry, Robert E",,"Burgos-Iturrino, Osvaldo PA",0320,,,"Burgos-Iturrino, Osvaldo PA",
07/16/2024,4218,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0320,,,"McHugh, Michael",
07/16/2024,4704,"Heinrich, John B","Heinrich, John B",,"Heinrich, John B",0278,,,"Heinrich, John B",
07/16/2024,4785.6,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
07/16/2024,4791.8,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
07/16/2024,5529,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/16/2024,5676,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,6000,"Berry, Robert E","Berry, Robert E",,,0278,,,"Berry, Robert E",
07/16/2024,6150,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/16/2024,6559,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,6559,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,6917,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
07/16/2024,6917,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,6936.3,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/16/2024,7800,"Snow, Brian J","Snow, Brian J",,,0278,,,"Snow, Brian J",
07/16/2024,8150.7,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0360,,,"Meggyesy, Christopher M",
07/16/2024,9603,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/16/2024,9675,"Berry, Robert E","Berry, Robert E",,,0278,,,"Berry, Robert E",
07/16/2024,10326,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0360,,,"Butler, Leroy MD",
07/16/2024,10602,"Valente, Mark C","Valente, Mark C",,"Valente, Mark C",0360,,,"Valente, Mark C",
07/16/2024,10650,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
07/16/2024,11713,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0360,,,"Courtney, Stephen P",
07/16/2024,12324,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/16/2024,12477,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/16/2024,12858,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0402,,,"Meggyesy, Christopher M",
07/16/2024,13752,"Grantham, Cori","Grantham, Cori",,,0278,,,"Grantham, Cori",
07/16/2024,15000,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/16/2024,15000,"Toulson, Charles E","Toulson, Charles E",,,0278,,,"Toulson, Charles E",
07/16/2024,19982,"Chaim, Solomon","Chaim, Solomon",,"Chaim, Solomon",0360,,,"Chaim, Solomon",
07/16/2024,21588.21,"Patel, Vikas MD","Patel, Vikas MD",,"Patel, Vikas MD",0360,,,"Patel, Vikas MD",
07/16/2024,37500,"Courtney, Stephen P","Courtney, Stephen P",,,0278,,,"Courtney, Stephen P",
07/16/2024,44348,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0360,,,"Butler, Leroy MD",
07/16/2024,44348,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0360,,,"Sethuraman, Venkat",
07/16/2024,52690,"Snow, Brian J","Snow, Brian J",,,0272,,,"Snow, Brian J",
07/16/2024,85493.85,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0360,,,"Butler, Leroy MD",
07/16/2024,87778.74,"Patel, Vikas MD","Patel, Vikas MD",,"Patel, Vikas MD",0360,,,"Patel, Vikas MD",
07/16/2024,89729.25,"Butler, Leroy MD","Butler, Leroy MD",,"Butler, Leroy MD",0360,,,"Butler, Leroy MD",
07/17/2024,-143418.45,"Thompson, Jon C","Thompson, Jon C",,"Thompson, Jon C",0360,,,"Thompson, Jon C",
07/17/2024,-32233.65,"Chaim, Solomon","Chaim, Solomon",,"Chaim, Solomon",0360,,,"Chaim, Solomon",
07/17/2024,-24391,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
07/17/2024,-12324,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/17/2024,-11713,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0360,,,"Courtney, Stephen P",
07/17/2024,-9707,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/17/2024,-9603,"Patel, Vikas MD","Patel, Vikas MD",,,0278,,,"Patel, Vikas MD",
07/17/2024,-7154,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/17/2024,-6917,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
07/17/2024,-5001,"Jacoby, Hope A","Jacoby, Hope A",,,0278,,,"Jacoby, Hope A",
07/17/2024,-4590,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
07/17/2024,-3388.65,"Chaim, Solomon","Chaim, Solomon",,"Chaim, Solomon",0320,,,"Chaim, Solomon",
07/17/2024,-3388.65,"Cubitt, Bradley","Cubitt, Bradley",,"Cubitt, Bradley",0320,,,"Cubitt, Bradley",
07/17/2024,-3388.65,"Kowalski, Christopher","Kowalski, Christopher",,"Kowalski, Christopher",0320,,,"Kowalski, Christopher",
07/17/2024,-3090,"Heinrich, John B","Heinrich, John B",,,0278,,,"Heinrich, John B",
07/17/2024,-2976,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
07/17/2024,-2200,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
07/17/2024,-2200,"Cubitt, Bradley","Cubitt, Bradley",,,0272,,,"Cubitt, Bradley",
07/17/2024,-2138.9,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
